RESULT_COUNT: 966,PAGE_SIZE: 10000,CURRENT_PAGE: 1,TOTAL_PAGES: 1,API_CALL_CREDITS: 1
TICKER,FIGI_TICKER,FIGI,COMPOSITE_FIGI,COMPOSITE_FIGI_TICKER,SECURITY_NAME,MARKET_SECTOR,SECURITY_TYPE,STOCK_EXCHANGE,LAST_CRSP_ADJ_DATE
5038,KSL:MK,BBG000LNB0J2,BBG000LN9ZK6,KSL:MK,KSL HLDGS BERHAD,Equity,Common Stock,,2015-10-26
5040,MEDA:MK,BBG000BNZN34,BBG000BNZMD5,MEDA:MK,MEDA INC. BHD,Equity,Common Stock,,2014-08-21
5041,PBAH:MK,BBG000HLRRB3,BBG000HLRR23,PBAH:MK,PBA HOLDINGS,Equity,Common Stock,,2017-07-04
5042,TSRC:MK,BBG000CLY396,BBG000CLY2J7,TSRC:MK,TSR CAPITAL,Equity,Common Stock,,2015-11-26
5047,NPC:MK,BBG000MFP0Y6,BBG000MFP094,NPC:MK,NPC RESOURCES BHD,Equity,Common Stock,,2017-08-01
5048,YLAI:MK,BBG000MDCRS3,BBG000MDCRD9,YLAI:MK,YI-LAI BERHAD,Equity,Common Stock,,2015-04-08
5049,CVB:MK,BBG000GBS943,BBG000GBS8S9,CVB:MK,COUNTRY VIEW BERHAD,Equity,Common Stock,,2017-05-29
5053,OSK:MK,BBG000BG2WF2,BBG000BG2V64,OSK:MK,OSK HOLDINGS BHD,Equity,Common Stock,,2016-10-12
5054,TRC:MK,BBG000NKKTP6,BBG000NKKT12,TRC:MK,TRC SYNERGY BERHAD,Equity,Common Stock,,2017-05-29
5056,ENGT:MK,BBG000NHTTZ3,BBG000NHTSP6,ENGT:MK,ENGTEX GROUP BERHAD,Equity,Common Stock,,2017-06-20
5060,KSB:MK,BBG000P9Y8S7,BBG000P9Y8G0,KSB:MK,KINSTEEL BERHAD,Equity,Common Stock,,2011-07-20
5062,HYB:MK,BBG000P9Y567,BBG000P9Y4L3,HYB:MK,HUA YANG BERHAD,Equity,Common Stock,,2016-04-01
5065,OPB:MK,BBG000LJJD78,BBG000LJJCW2,OPB:MK,ORNAPAPER BERHAD,Equity,Common Stock,,2016-09-21
5066,NTPM:MK,BBG000C4MZN0,BBG000C4MZ50,NTPM:MK,NTPM HOLDINGS BHD,Equity,Common Stock,,2016-12-16
5068,LSTI:MK,BBG000C2SQ03,BBG000C2SPM1,LSTI:MK,LUSTER INDUSTRIES,Equity,Common Stock,,2007-01-03
5069,BLDP:MK,BBG000P0KWL5,BBG000P0KW26,BLDP:MK,BLD PLANTATION BHD,Equity,Common Stock,,2012-07-02
5070,PRTA:MK,BBG000PT5PZ9,BBG000PT5PP0,PRTA:MK,PROTASCO BERHAD,Equity,Common Stock,,2017-06-19
5071,COCO:MK,BBG000PSJ839,BBG000PSJ7Y7,COCO:MK,COASTAL CONTRACTS BHD,Equity,Common Stock,,2013-03-11
5072,HTVB:MK,BBG000PXFSX5,BBG000PXFSS1,HTVB:MK,HIAP TECK VENTURE BERHAD,Equity,Common Stock,,2011-12-28
5073,NHB:MK,BBG000PXW5G5,BBG000PXW4N0,NHB:MK,NAIM HOLDINGS BERHAD,Equity,Common Stock,,2013-12-11
5075,PLEN:MK,BBG000BX6070,BBG000BX5ZT0,PLEN:MK,PLENITUDE BERHAD,Equity,Common Stock,,2011-10-31
5077,MBC:MK,BBG000C0BHM1,BBG000C0BFZ1,MBC:MK,MALAYSIAN BULK CARRIERS BHD,Equity,Common Stock,,2012-06-01
5078,SIB:MK,BBG000C86P06,BBG000C86NJ1,SIB:MK,SILK HOLDINGS BERHAD,Equity,Common Stock,,2017-07-24
5079,KBES:MK,BBG000D5XF85,BBG000D5XDS8,KBES:MK,KBES BHD,Equity,Common Stock,,
5080,PKH:MK,BBG000K48RC7,BBG000K48PZ6,PKH:MK,POH KONG HLDGS,Equity,Common Stock,,2015-02-12
5081,EIG:MK,BBG000BCRJQ1,BBG000BCRJC6,EIG:MK,ESTHETICS INTERNATIONAL GROUP BHD,Equity,Common Stock,,2016-09-20
5082,CYM:MK,BBG000GV3HH4,BBG000GV3GB2,CYM:MK,CYMAO HOLDINGS BHD,Equity,Common Stock,,2007-04-27
5084,IBRA:MK,BBG000PTBK29,BBG000PTBJQ6,IBRA:MK,IBRACO BHD,Equity,Common Stock,,2015-12-02
5085,MDJ:MK,BBG000NQNK33,BBG000NQNJ90,MDJ:MK,MUDAJAYA GROUP BEHARD,Equity,Common Stock,,2014-04-23
5087,MSB:MK,BBG000CQLN86,BBG000CQLN31,MSB:MK,MYCRON STEEL BHD,Equity,Common Stock,,2010-12-02
5088,APX:MK,BBG000BG2Y04,BBG000BG2XN1,APX:MK,APEX EQUITY HOLDINGS BHD,Equity,Common Stock,,2017-05-29
5090,MCIL:MK,BBG000KXHWV1,BBG000KXHVY0,MCIL:MK,MEDIA CHINESE INTERNATIONAL LTD.,Equity,Common Stock,,2017-06-16
5092,LCTH:MK,BBG000L63YP7,BBG000L63Y13,LCTH:MK,LCTH CORPORATION BHD,Equity,Common Stock,,2015-11-26
5094,CSCS:MK,BBG000G8CPY8,BBG000G8CPN0,CSCS:MK,CSC STEEL HOLDINGS BERHAD,Equity,Common Stock,,2017-06-28
5095,HAVE:MK,BBG000QPHBN7,BBG000QPHB75,HAVE:MK,HEVEABOARD BERHAD,Equity,Common Stock,,2017-09-20
5098,MSW:MK,BBG000QS4FP4,BBG000QS4FJ1,MSW:MK,MALAYSIA STEEL WORKS (KL) BHD,Equity,Common Stock,,2014-04-15
5099,AIRA:MK,BBG000K6QRT4,BBG000K6QQV3,AIRA:MK,AIRASIA BHD,Equity,Common Stock,,2017-09-13
5100,BPP:MK,BBG000QSRDG4,BBG000QSRCY6,BPP:MK,BP PLASTICS HOLDING BHD,Equity,Common Stock,,2017-06-15
5101,EVF:MK,BBG000JBWHQ3,BBG000JBWGX7,EVF:MK,EVERGREEN FIBREBOARD BHD,Equity,Common Stock,,2016-03-18
5102,GUAN:MK,BBG000BW4T80,BBG000BW4SL7,GUAN:MK,GUAN CHONG BHD,Equity,Common Stock,,2017-09-15
5104,CNI:MK,BBG000H6FZT2,BBG000H6DXW5,CNI:MK,CNI HOLDINGS BHD,Equity,Common Stock,,2016-03-14
5105,CAN:MK,BBG000H9R7D2,BBG000H9R6R9,CAN:MK,CAN-ONE BHD,Equity,Common Stock,,2017-07-07
5106,AXRB:MK,BBG000H96MN1,BBG000H96MB4,AXRB:MK,AXIS REAL ESTATE INVESTMENT,Equity,REIT,,2017-08-04
5107,IQGH:MK,BBG000FKBVT6,BBG000FKBVD3,IQGH:MK,IQ GROUP HOLDINGS BHD,Equity,Common Stock,,2017-06-28
5108,ICAP:MK,BBG000JBQZ26,BBG000JBQYS1,ICAP:MK,ICAPITAL.BIZ BERHAD,Equity,Closed-End Fund,KLS,
5109,YTLREIT:MK,BBG000C1KT07,BBG000C1KST8,YTLREIT:MK,YTL HOSPITALITY REAL ESTATE INVESTMENT TRUST,Equity,REIT,,2017-08-09
5110,UOAR:MK,BBG000J829M5,BBG000J82918,UOAR:MK,UOA REAL ESTATE INVESTMENT TRUST,Equity,REIT,,2017-08-02
5111,TRET:MK,BBG000BTX685,BBG000BTX5V1,TRET:MK,TOWER REAL ESTATE INVESTMENT TRUST,Equity,REIT,,2017-08-18
5112,THP:MK,BBG000JBY6G6,BBG000JBY5V1,THP:MK,TH PLANTATIONS BHD,Equity,Common Stock,,2017-05-09
5113,RSAW:MK,BBG000KHB7N6,BBG000KHB6D9,RSAW:MK,RIMBUNAN SAWIT BHD,Equity,Common Stock,,2013-07-29
5115,AMRB:MK,BBG000PQXFH6,BBG000PQXF59,AMRB:MK,ALAM MARITIM RESOURCES BHD,Equity,Common Stock,,2013-09-02
5116,AQAR:MK,BBG000BWQ365,BBG000BWQ2W8,AQAR:MK,AL-AQAR HEALTHCARE REAL ESTATE INVESTMENT TRUST,Equity,REIT,,2017-09-13
5120,ARET:MK,BBG000BF0V86,BBG000BF0TZ1,ARET:MK,AMFIRST REAL ESTATE INVESTMENT TRUST,Equity,REIT,,2017-05-03
5121,HEKT:MK,BBG000QCLVS2,BBG000QCLVM8,HEKT:MK,HEKTAR REAL ESTATE INVESTMENT TRUST,Equity,REIT,,2017-08-23
5121TR,HEKTR1:MK,BBG00H5KVNF1,BBG00H5KVND3,HEKTR1:MK,HEKTAR REAL ESTATE INVESTMENT TRUST,Equity,Right,KLS,
5123,MQREIT:MK,BBG000JPY3Q1,BBG000JPY2Y4,MQREIT:MK,MRCB-QUILL REIT,Equity,REIT,,2017-08-24
5125,PGHB:MK,BBG000QX7B06,BBG000QX79S1,PGHB:MK,PANTECH GROUP HOLDINGS BERHAD,Equity,Common Stock,,2017-08-02
5126,SOP:MK,BBG000BG30B5,BBG000BG3016,SOP:MK,SARAWAK OIL PALMS BHD,Equity,Common Stock,,2017-06-28
5127,AARET:MK,BBG000QK47Q8,BBG000QK47B4,AARET:MK,AMANAHRAYA REAL ESTATE INVESTMENT TRUST,Equity,REIT,,2017-09-13
5129,MEHB:MK,BBG000F2F3Q7,BBG000F2D1F5,MEHB:MK,MELATI EHSAN HOLDINGS BHD,Equity,Common Stock,,2017-03-08
5130,ATRM:MK,BBG000GC7RK6,BBG000GC7QM6,ATRM:MK,ATRIUM REAL ESTATE INVESTMENT TRUST,Equity,REIT,,2017-08-09
5131,ZHCB:MK,BBG000R3T9N7,BBG000R3T9G5,ZHCB:MK,ZHULIAN CORPORATION BERHAD,Equity,Common Stock,,2017-08-09
5132,DLUM:MK,BBG000RFGSL4,BBG000RFGRX3,DLUM:MK,DELEUM BERHAD,Equity,Common Stock,,2017-09-07
5133,PENB:MK,BBG000BJ4CZ6,BBG000BJ4BR7,PENB:MK,PETRA ENERGY BHD,Equity,Common Stock,,2016-12-09
5134,SA:MK,BBG000BG31F9,BBG000BG3123,SA:MK,SOUTHERN ACIDS (MALAYSIA) BHD,Equity,Common Stock,,2017-09-06
5135,SPLB:MK,BBG000BP1KG8,BBG000BP1K41,SPLB:MK,SARAWAK PLANTATION BERHAD,Equity,Common Stock,,2016-03-08
5136,CLSB:MK,BBG000PS5HY0,BBG000PS5HV3,CLSB:MK,COMPLETE LOGISTIC SERVICES BERHAD,Equity,Common Stock,,2014-09-11
5138,HAPL:MK,BBG000BFJQL2,BBG000BFJQC2,HAPL:MK,HAP SENG PLANTATIONS HOLDINGS BERHAD,Equity,Common Stock,,2017-09-07
5139,ACSM:MK,BBG000TXRJ95,BBG000TXRHV4,ACSM:MK,AEON CREDIT SERVICE (M) BERHAD,Equity,Common Stock,,2017-07-14
5140,TASCO:MK,BBG000KRN181,BBG000KRMZT4,TASCO:MK,TASCO BERHAD,Equity,Common Stock,,2017-06-14
5141,DEHB:MK,BBG000JTD3M0,BBG000JTD377,DEHB:MK,DAYANG ENTERPRISE HOLDINGS,Equity,Common Stock,,2015-03-16
5142,WSC:MK,BBG000BZY3J5,BBG000BZY332,WSC:MK,WAH SEONG CORPORATION BERHAD,Equity,Common Stock,,2016-09-15
5143,LUXC:MK,BBG000G7XHK0,BBG000G7XH75,LUXC:MK,LUXCHEM CORPORATION BHD,Equity,Common Stock,,2017-09-06
5145,SELI:MK,BBG000DXRJ29,BBG000DXRHW0,SELI:MK,SEALINK INTERNATIONAL BERHAD,Equity,Common Stock,,2014-09-03
5147,SAHB:MK,BBG000BN61Y0,BBG000BN61H9,SAHB:MK,SAMCHEM HOLDINGS BERHAD,Equity,Common Stock,,2017-09-20
5148,UEMS:MK,BBG000VHRDX3,BBG000VHRDC6,UEMS:MK,UEM SUNRISE BERHAD,Equity,Common Stock,,2016-05-27
5149,TOB:MK,BBG000NFR6J7,BBG000NFR670,TOB:MK,TAS OFFSHORE BERHAD,Equity,Common Stock,,2012-09-13
5151,HAL:MK,BBG000NT1G21,BBG000NT1F87,HAL:MK,HALEX HOLDINGS BERHAD,Equity,Common Stock,,2014-06-06
5152,MBL:MK,BBG000PMNDM5,BBG000PMND36,MBL:MK,MUAR BAN LEE GROUP BERHAD,Equity,Common Stock,,2017-03-10
5155,XISH:MK,BBG000MK1CJ2,BBG000MK1CB0,XISH:MK,XINGQUAN INTERNATIONAL SPORTS HOLDINGS LIMITED,Equity,Common Stock,,2016-03-04
5156,XIDE:MK,BBG000PR58H1,BBG000PR5854,XIDE:MK,XIDELANG HOLDINGS LTD,Equity,Common Stock,,2017-05-15
5157,SAUD:MK,BBG000PR5113,BBG000PR50F0,SAUD:MK,SAUDEE GROUP BERHAD,Equity,Common Stock,,2016-03-07
5158,TAGB:MK,BBG000PQDVH3,BBG000PQDTS6,TAGB:MK,TA GLOBAL BERHAD,Equity,Common Stock,,2017-06-28
5158PA,TAGBMK 0 10/03/14:BURSA MALAYSIA,BBG000001N06,,TAGBMK 0 10/03/14:BURSA MALAYSIA,TA GLOBAL BERHAD,Pfd,PUBLIC,,
5159,YOCB:MK,BBG000PXLFR3,BBG000PXLFD8,YOCB:MK,YOONG ONN CORPORATION BERHAD,Equity,Common Stock,,2016-12-20
5160,HMCB:MK,BBG000Q8SD95,BBG000Q8SD40,HMCB:MK,HOMERITZ CORPORATION BERHAD,Equity,Common Stock,,2017-08-28
5161,JCYH:MK,BBG000BDM2R0,BBG000BDM227,JCYH:MK,JCY INTERNATIONAL BERHAD,Equity,Common Stock,,2017-06-15
5162,ECS:MK,BBG000BGTZ66,BBG000BGTYH7,ECS:MK,ECS ICT BHD,Equity,Common Stock,,2017-05-30
5163,SERES:MK,BBG000RGDX89,BBG000RGDWF3,SERES:MK,SEREMBAN ENGINEERING BERHAD,Equity,Common Stock,,2012-05-18
5165,HHS:MK,BBG000QH3D47,BBG000QH3D01,HHS:MK,HOCK HENG STONE INDUSTRIES BHD,Equity,Common Stock,,2012-07-11
5166,AEG:MK,BBG000QSZ475,BBG000QSZ3P7,AEG:MK,ASIAMET EDUCATION GROUP BERHAD,Equity,Common Stock,,2015-07-10
5167,TMB:MK,BBG000QKWS09,BBG000QKWRQ3,TMB:MK,TURBO-MECH BERHAD,Equity,Common Stock,,2016-06-02
5168,HART:MK,BBG000VDWRL8,BBG000VDWRB9,HART:MK,HARTALEGA HOLDINGS BERHAD,Equity,Common Stock,,2017-09-13
5169,HO:MK,BBG000BG32X7,BBG000BG32P6,HO:MK,HO HUP CONSTRUCTION COMPANY BHD,Equity,Common Stock,,2013-11-28
5170,SRCB:MK,BBG000QW0RB8,BBG000QW0R28,SRCB:MK,SARAWAK CABLE BERHAD,Equity,Common Stock,,2017-07-05
5171,KICB:MK,BBG000R2L555,BBG000R2L4Z5,KICB:MK,KIMLUN CORPORATION BERHAD,Equity,Common Stock,,2016-07-15
5172,KSTR:MK,BBG000QXDZX0,BBG000QXDZN1,KSTR:MK,K-STAR SPORTS LIMITED,Equity,Common Stock,,2011-08-22
5173,SHIN:MK,BBG000QZF5B3,BBG000QZF505,SHIN:MK,SHIN YANG SHIPPING CORPORATION BERHAD,Equity,Common Stock,,2013-01-16
5175,IVORY:MK,BBG000BC8ZC1,BBG000BC8YS7,IVORY:MK,IVORY PROPERTIES GROUP BERHAD,Equity,Common Stock,,2012-03-28
5176,SREIT:MK,BBG000R2TKG2,BBG000R2TK27,SREIT:MK,SUNWAY REAL ESTATE INVESTMENT TRUST,Equity,REIT,,2017-08-24
5178,TGGB:MK,BBG000R4QLS6,BBG000R4QL60,TGGB:MK,TATT GIAP GROUP BERHAD,Equity,Common Stock,,
5179PA,BRIBMK 1 06/12/20 ICPS:BURSA MALAYSIA,BBG0014S6HN2,,BRIBMK 1 06/12/20 ICPS:BURSA MALAYSIA,BERJAYA RETAIL BHD,Pfd,PUBLIC,,
5180,CMMT:MK,BBG000R4QNF6,BBG000R4QN75,CMMT:MK,CAPITALAND MALAYSIA MALL TRUST,Equity,REIT,,2016-07-29
5181,SIGA:MK,BBG000BBXGY3,BBG000BBXGJ0,SIGA:MK,SIG GASES BERHAD,Equity,Common Stock,,2017-05-26
5182,MCT:MK,BBG0017RZ2P0,BBG000C3FLD2,MCT:MK,MCT BERHAD,Equity,Common Stock,,2015-09-08
5183,PCHEM:MK,BBG001829870,BBG001829861,PCHEM:MK,PETRONAS CHEMICALS GROUP BHD,Equity,Common Stock,,2017-08-23
5184,CYP:MK,BBG00170M4S6,BBG00170M4R7,CYP:MK,CYPARK RESOURCES BERHAD,Equity,Common Stock,,2017-05-19
5185,AHB:MK,BBG000BF0B17,BBG000BF0949,AHB:MK,AFFIN HOLDINGS BHD,Equity,Common Stock,,2016-12-14
5186,MMHE:MK,BBG00173FMF2,BBG000BLJSC5,MMHE:MK,MALAYSIA MARINE AND HEAVY ENGINEERING HOLDINGS BERHAD,Equity,Common Stock,,2014-05-22
5187,HBGLOB:MK,BBG0019RQB32,BBG0019RQB23,HBGLOB:MK,HB GLOBAL LIMITED,Equity,Common Stock,,2012-08-29
5188,COWH:MK,BBG0017V0894,BBG0017V0885,COWH:MK,CHINA OUHUA WINERY HOLDINGS LIMITED,Equity,Common Stock,,2011-07-27
5189,MAXWLL:MK,BBG001CKCP28,BBG001CKCP19,MAXWLL:MK,MAXWELL INTERNATIONAL HOLDINGS BHD.,Equity,Common Stock,,2015-03-20
5190,BHB:MK,BBG001B2R0R1,BBG001B2R0Q2,BHB:MK,BENALEC HOLDINGS BERHAD,Equity,Common Stock,,2017-01-18
5191,TILB:MK,BBG001BLFG51,BBG001BLFG42,TILB:MK,TAMBUN INDAH LAND BERHAD,Equity,Common Stock,,2017-07-24
5192,KSSC:MK,BBG001CJ9P25,BBG001CJ9P16,KSSC:MK,K.SENG SENG CORPORATION BERHAD,Equity,Common Stock,,2017-06-13
5194,APFT:MK,BBG001F4GWN9,BBG001F4GWM0,APFT:MK,APFT BERHAD,Equity,Common Stock,,2016-07-11
5195,CSHB:MK,BBG001CY3096,BBG001CY3087,CSHB:MK,CENSOF HOLDINGS BERHAD,Equity,Common Stock,,2013-08-19
5196,BFD:MK,BBG001FB1FX5,BBG001FB1FW6,BFD:MK,BERJAYA FOOD BERHAD,Equity,Common Stock,,2017-07-10
5197,FLB:MK,BBG001J1T0B0,BBG001J1T093,FLB:MK,FOCUS LUMBER BERHAD,Equity,Common Stock,,2015-12-03
5198,ABM:MK,BBG004SP4VV8,BBG004SP4VS2,ABM:MK,ABM FUJIYA BERHAD,Equity,Common Stock,,
5199,HIBI:MK,BBG001Q80108,BBG001Q800Z2,HIBI:MK,HIBISCUS PETROLEUM BERHAD,Equity,Common Stock,,
5200,UOAD:MK,BBG001P3C410,BBG001P3C401,UOAD:MK,UOA DEVELOPMENT BHD,Equity,Common Stock,,2017-06-14
5201,OTB:MK,BBG001PGRL35,BBG001PGRL26,OTB:MK,OLDTOWN BERHAD,Equity,Common Stock,,2017-03-28
5202,MSM:MK,BBG001QMQGT5,BBG001QMQGS6,MSM:MK,MSM MALAYSIA HOLDINGS BERHAD,Equity,Common Stock,,2016-12-02
5204,PRES:MK,BBG001V7MY80,BBG001V7MY71,PRES:MK,PRESTARIANG BERHAD,Equity,Common Stock,,2017-09-08
5205,EVSD:MK,BBG001R2MF87,BBG001CK3G19,EVSD:MK,EVERSENDAI CORPORATION BERHAD,Equity,Common Stock,,2016-06-13
5207,SBC:MK,BBG000BH7F44,BBG000BH7DX7,SBC:MK,SBC CORPORATION BERHAD,Equity,Common Stock,,2015-10-13
5208,EITA:MK,BBG002TZ5ZT2,BBG002TZ5ZS3,EITA:MK,EITA RESOURCES BERHAD,Equity,Common Stock,,2017-06-28
5209,GMB:MK,BBG002ZTCJK6,BBG000BM6GN1,GMB:MK,GAS MALAYSIA BERHAD,Equity,Common Stock,,2017-09-14
5210,BAB:MK,BBG001VYW146,BBG001VYW137,BAB:MK,BUMI ARMADA BHD,Equity,Common Stock,,2016-07-28
5211,SWB:MK,BBG00205TPV2,BBG001YQK5D4,SWB:MK,SUNWAY BHD,Equity,Common Stock,,2017-04-11
5212,PREIT:MK,BBG00282LY40,BBG00282LY31,PREIT:MK,PAVILION REAL ESTATE INVESTMENT TRUST,Equity,REIT,,2017-08-08
5213,SNT:MK,BBG002GMBJX9,BBG001BHKLR9,SNT:MK,SENTORIA GROUP BERHAD,Equity,Common Stock,,2016-05-16
5214,CSL:MK,BBG002GMDTN6,BBG002GMDTM7,CSL:MK,CHINA STATIONERY LIMITED.,Equity,Common Stock,,2013-08-15
5216,DSON:MK,BBG0038LDPJ8,BBG0038LDPH0,DSON:MK,DATASONIC GROUP BERHAD,Equity,Common Stock,,2017-06-07
5218,SAPE:MK,BBG002QQJQ10,BBG002QQJQ01,SAPE:MK,SAPURA ENERGY BERHAD,Equity,Common Stock,,2017-04-12
5219,PEST:MK,BBG002WFW6Y0,BBG001BHKL08,PEST:MK,PESTECH INTERNATIONAL BERHAD,Equity,Common Stock,,2016-12-28
5220,GBLF:MK,BBG002Z81K21,BBG001YCCL58,GBLF:MK,GLOBALTEC FORMATION BERHAD,Equity,Common Stock,,
5222,FGV:MK,BBG0032RT6H8,BBG0032RT6G9,FGV:MK,FELDA GLOBAL VENTURES HOLDINGS BERHAD,Equity,Common Stock,,2017-05-29
5223,MENT:MK,BBG000BGRJY3,BBG000BGRJP3,MENT:MK,MENTIGA CORPORATION BHD,Equity,Common Stock,,2017-05-26
5225,IHH:MK,BBG0033XXWK8,BBG0033XXWJ0,IHH:MK,IHH HEALTHCARE BHD,Equity,Common Stock,,2017-06-28
5226,AQRS:MK,BBG0035SG954,BBG0035SG945,AQRS:MK,GABUNGAN AQRS BERHAD,Equity,Common Stock,,2015-07-13
5227,IGBREIT:MK,BBG0038P24J8,BBG0038P24H0,IGBREIT:MK,IGB REAL ESTATE INVESTMENT TRUST,Equity,REIT,,2017-08-14
5228,ELK:MK,BBG003HD4FH0,BBG003HD4FG1,ELK:MK,ELK-DESA RESOURCES SDN BHD,Equity,Common Stock,,2017-08-04
5229,CAP:MK,BBG003RSLG76,BBG003RSLG67,CAP:MK,CHINA AUTOMOBILE PARTS HOLDINGS LTD,Equity,Common Stock,,2015-09-14
5230,TIH:MK,BBG0042CW239,BBG0042CW220,TIH:MK,TUNE PROTECT GROUP BERHAD,Equity,Common Stock,,2017-05-18
5231,PELI:MK,BBG000BNH007,BBG000BNGZR2,PELI:MK,PELIKAN INTERNATIONAL CORPORATION BHD,Equity,Common Stock,,2012-08-23
5232,LEFU:MK,BBG004KMZRL9,BBG004KMZRK0,LEFU:MK,LEON FUAT BERHAD,Equity,Common Stock,,2017-06-28
5235SS,KLCCSS:MK,BBG000Q59C94,BBG000Q59C30,KLCCSS:MK,KLCC PROPERTY HLDGS,Equity,Stapled Security,,2017-09-06
5236,MCH:MK,BBG004JRBXV2,BBG004JRBXT5,MCH:MK,MATRIX CONCEPTS HOLDINGS BERHAD,Equity,Common Stock,,2017-09-19
5237,MPHB:MK,BBG004KBF3Q3,BBG004KBF3P4,MPHB:MK,MPHB CAPITAL BERHAD,Equity,Common Stock,,
5238,AAX:MK,BBG003LYYZ28,BBG001V4XD18,AAX:MK,AIRASIA X BERHAD,Equity,Common Stock,,2015-05-13
5239,TTJ:MK,BBG005KPSPB2,BBG005KPSP86,TTJ:MK,TITIJAYA LAND BERHAD,Equity,Common Stock,,2017-08-28
5239PR,TTJR:MK,BBG00HJ3LCR6,BBG00HJ3LCQ7,TTJR:MK,TITIJAYA LAND BERHAD,Equity,Right,KLS,
5242,SOLID:MK,BBG003M7YRK4,BBG003M7YRJ6,SOLID:MK,SOLID AUTOMOTIVE BERHAD,Equity,Common Stock,,2017-02-08
5243,UMWOG:MK,BBG004MWC1S0,BBG004MWC1P3,UMWOG:MK,UMW OIL & GAS CORPORATION BERHAD,Equity,Common Stock,,2017-09-20
5245,CARING:MK,BBG0057DW2T1,BBG001S4MCB5,CARING:MK,CARING PHARMACY GROUP BERHAD,Equity,Common Stock,,2016-10-21
5246,WPRTS:MK,BBG00592VTY9,BBG004LN6GT4,WPRTS:MK,WESTPORTS HOLDINGS BERHAD,Equity,Common Stock,,2017-08-01
5247,KAREX:MK,BBG005D6NLN3,BBG001BHKQ70,KAREX:MK,KAREX BERHAD,Equity,Common Stock,,2016-12-01
5248,BAUTO:MK,BBG005FFKBS1,BBG005FFKBR2,BAUTO:MK,BERMAZ AUTO BERHAD,Equity,Common Stock,,2017-07-07
5249,IOIPG:MK,BBG005D42CJ6,BBG004SG6TM1,IOIPG:MK,IOI PROPERTIES GROUP BERHAD,Equity,Common Stock,,2017-08-28
5250,SEM:MK,BBG006GNR7F7,BBG006GNR4J0,SEM:MK,7-ELEVEN MALAYSIA HOLDINGS BERHAD,Equity,Common Stock,,2017-04-12
5252,SASB:MK,BBG006NJ1RG1,BBG006NJ1RF2,SASB:MK,SASBADI HOLDINGS BERHAD,Equity,Common Stock,,2017-08-09
5253,ECON:MK,BBG006K7NLP9,BBG000DM5670,ECON:MK,ECONPILE HOLDINGS BERHAD,Equity,Common Stock,,2017-06-08
5254,BPLANT:MK,BBG006JBQGV3,BBG006JBQGS7,BPLANT:MK,BOUSTEAD PLANTATIONS BERHAD,Equity,Common Stock,,2017-09-06
5255,ICON:MK,BBG006L0S6S8,BBG006L0S6Q0,ICON:MK,ICON OFFSHORE BERHAD,Equity,Common Stock,,
5256,REB:MK,BBG006W89F55,BBG006W7F8B9,REB:MK,REACH ENERGY BERHAD,Equity,Common Stock,,
5257,CARIP:MK,BBG006ND6WH7,BBG006ND6WG8,CARIP:MK,CARIMIN PETROLEUM BERHAD,Equity,Common Stock,,2015-03-04
5258,BIMB:MK,BBG000BGRNY4,BBG000BGRN56,BIMB:MK,BIMB HOLDINGS BHD,Equity,Common Stock,,2016-12-28
5259,EATECH:MK,BBG007LMY1B0,BBG001BHM814,EATECH:MK,E.A. TECHNIQUE (M) BERHAD,Equity,Common Stock,,2016-06-13
5260,OWG:MK,BBG007JSWL19,BBG007JSWKM8,OWG:MK,ONLY WORLD GROUP HOLDINGS BERHAD,Equity,Common Stock,,2016-01-13
5263,SCGB:MK,BBG007VG8QR9,BBG007VG8QQ0,SCGB:MK,SUNWAY CONSTRUCTION GROUP BERHAD,Equity,Common Stock,,2017-09-14
5264,MLK:MK,BBG008H55WK4,BBG002WMW1T2,MLK:MK,MALAKOFF CORPORATION BERHAD,Equity,Common Stock,,2017-09-08
5265,DOL:MK,BBG006TLJR62,BBG006TLJR17,DOL:MK,DOLPHIN INTERNATIONAL BERHAD,Equity,Common Stock,,
5267,XINH:MK,BBG006S3TMX3,BBG006S3TMW4,XINH:MK,XIN HWA HOLDINGS BERHAD,Equity,Common Stock,,2017-07-14
5268,IJGB:MK,BBG009J6S755,BBG009J6S737,IJGB:MK,IKHMAS JAYA GROUP BERHAD,Equity,Common Stock,,2017-08-16
5270,RSENA:MK,BBG007QY3SZ8,BBG007QY0K60,RSENA:MK,RED SENA BERHAD,Equity,Common Stock,,
5271,PECCA:MK,BBG00CLF8L47,BBG00CLF8L29,PECCA:MK,PECCA GROUP BERHAD,Equity,Common Stock,,2017-03-10
5272,RAHH:MK,BBG00BM2F143,BBG006YXG3T1,RAHH:MK,RANHILL HOLDINGS BERHAD,Equity,Common Stock,,2017-05-31
5273,CHIN:MK,BBG008MWMV95,BBG008MWMV86,CHIN:MK,CHIN HIN GROUP BERHAD,Equity,Common Stock,,2017-03-29
5274,HLG:MK,BBG000BFXF12,BBG000BFXDJ8,HLG:MK,HONG LEONG CAPITAL BHD,Equity,Common Stock,,2014-11-03
5275,BISON:MK,BBG009S22F81,BBG009S22F72,BISON:MK,BISON CONSOLIDATED BERHAD,Equity,Common Stock,,2017-07-26
5276,DMEC:MK,BBG00D6R8D44,BBG00D6R8D35,DMEC:MK,DANCOMECH HOLDINGS BERHAD,Equity,Common Stock,,2017-09-05
