RESULT_COUNT: 5071,PAGE_SIZE: 10000,CURRENT_PAGE: 1,TOTAL_PAGES: 1,API_CALL_CREDITS: 1,,,,,
TICKER,FIGI_TICKER,FIGI,COMPOSITE_FIGI,COMPOSITE_FIGI_TICKER,SECURITY_NAME,MARKET_SECTOR,SECURITY_TYPE,STOCK_EXCHANGE,LAST_CRSP_ADJ_DATE
TPH,TPH:US,BBG0016YQTR5,BBG0016YQTR5,TPH:US,TRI POINTE GROUP INC,Equity,Common Stock,NYSE,
TPHS,TPHS:US,BBG003D482W2,BBG003D482W2,TPHS:US,TRINITY PLACE HOLDINGS INC,Equity,Common Stock,NYSE,
TPL,TPL:US,BBG000BVJ926,BBG000BVJ926,TPL:US,TEXAS PACIFIC LAND TRUST,Equity,Royalty Trst,NYSE,2017-03-07
TPLM,TPLM:UN,BBG000QTSPN6,BBG000QTSPN6,TPLM:US,TRIANGLE PETROLEUM CORP,Equity,Common Stock,NYSE,2010-11-05
TPOR,TPOR:US,BBG00GM49R57,BBG00GM49R57,TPOR:US,DIREXION DAILY TRANSPORTATION BULL 3X SHARES,Equity,ETP,NYSE,
TPRE,TPRE:US,BBG004TYNXX1,BBG004TYNXX1,TPRE:US,THIRD POINT REINSURANCE LTD,Equity,Common Stock,NYSE,
TPS,TPS:US,BBG001HWYDF6,BBG001HWYDF6,TPS:US,PROSHARES ULTRASHORT TIPS,Equity,ETP,NYSE,
TPVG,TPVG:US,BBG005GXFKJ7,BBG005GXFKJ7,TPVG:US,TRIPLEPOINT VENTURE GROWTH B,Equity,Common Stock,NYSE,2017-08-29
TPVZ,TPVG 6.75 07/15/20:NEW YORK,BBG009QT6Q77,,,TRIPLEPOINT VENTURE GROW,Pfd,PUBLIC,NYSE,
TPX,TPX:US,BBG000PXGT62,BBG000PXGT62,TPX:US,TEMPUR SEALY INTERNATIONAL I,Equity,Common Stock,NYSE,2008-08-27
TPYP,TPYP:US,BBG009HYWYG0,BBG009HYWYG0,TPYP:US,TORTOISE NORTH AMERICAN PIPELINE ETF,Equity,ETP,NYSE,2017-09-20
TPZ,TPZ:US,BBG000Q9RX90,BBG000Q9RX90,TPZ:US,TORTOISE POWER AND ENERGY IN,Equity,Closed-End Fund,NYSE,2017-02-16
TR,TR:US,BBG000BVJNQ9,BBG000BVJNQ9,TR:US,TOOTSIE ROLL INDS,Equity,Common Stock,NYSE,2017-06-15
TRC,TRC:US,BBG000BVK3V5,BBG000BVK3V5,TRC:US,TEJON RANCH CO,Equity,Common Stock,NYSE,1999-11-17
TRCO,TRCO:US,BBG003S44SC5,BBG003S44SC5,TRCO:US,TRIBUNE MEDIA CO - A,Equity,Common Stock,NYSE,2017-08-17
TREC,TREC:US,BBG000BCC6X7,BBG000BCC6X7,TREC:US,TRECORA RESOURCES,Equity,Common Stock,NYSE,
TREX,TREX:US,BBG000BTGKK9,BBG000BTGKK9,TREX:US,TREX COMPANY INC,Equity,Common Stock,NYSE,2014-05-08
TRF,TRF:UN,BBG000PLH4X2,BBG000PLH4X2,TRF:US,TEMPLETON RUSSIA & EAST EURO,Equity,Closed-End Fund,NYSE,2014-12-10
TRGP,TRGP:US,BBG0015XMW40,BBG0015XMW40,TRGP:US,TARGA RESOURCES CORP,Equity,Common Stock,NYSE,2017-07-28
TRI,TRI:US,BBG000BBS9F6,BBG000BBS9F6,TRI:US,THOMSON REUTERS CORP,Equity,Common Stock,NYSE,2017-08-15
TRK,TRK:US,BBG000DXVJK4,BBG000DXVJK4,TRK:US,SPEEDWAY MOTORSPORTS INC,Equity,Common Stock,NYSE,2017-08-11
TRMR,TRMR:US,BBG0022FSWP1,BBG0022FSWP1,TRMR:US,TREMOR VIDEO INC,Equity,Common Stock,NYSE,
TRN,TRN:US,BBG000BVL2G3,BBG000BVL2G3,TRN:US,TRINITY INDUSTRIES INC,Equity,Common Stock,NYSE,2017-07-12
TRNO,TRNO:US,BBG000PV3J62,BBG000PV3J62,TRNO:US,TERRENO REALTY CORP,Equity,REIT,NYSE,2017-07-05
TROX,TROX:US,BBG0019RHTM2,BBG0019RHTM2,TROX:US,TRONOX LTD-CL A,Equity,Common Stock,NYSE,2017-08-17
TRP,TRP:US,BBG000BVN235,BBG000BVN235,TRP:US,TRANSCANADA CORP,Equity,Common Stock,NYSE,2017-06-28
TRQ,TRQ:US,BBG000NSHMZ7,BBG000NSHMZ7,TRQ:US,TURQUOISE HILL RESOURCES LTD,Equity,Common Stock,NYSE,
TRR,TRR:US,BBG000BVNHL2,BBG000BVNHL2,TRR:US,TRC COS INC,Equity,Common Stock,NYSE,2002-03-06
TRSK,TRSK:US,BBG004Q3B913,BBG004Q3B913,TRSK:US,JANUS DETROIT STREET TRUST JANUS VELOCITY TAIL RISK HEDGED LARGE CAP ETF,Equity,ETP,NYSE,2017-06-30
TRT,TRT:US,BBG000FDTLH8,BBG000FDTLH8,TRT:US,TRIO-TECH INTERNATIONAL,Equity,Common Stock,NYSE,2008-02-21
TRTN,TRTN:US,BBG00BS054W5,BBG00BS054W5,TRTN:US,TRITON INTERNATIONAL LTD/BER,Equity,Common Stock,NYSE,2017-08-30
TRTX,TRTX:UN,BBG00GKJ8CB3,BBG00GKJ8C78,TRTX:US,TPG RE FINANCE TRUST INC,Equity,REIT,NYSE,
TRU,TRU:US,BBG002Q7J5Z1,BBG002Q7J5Z1,TRU:US,TRANSUNION,Equity,Common Stock,NYSE,
TRUK,TRUK:US,BBG00B8G5PZ2,BBG00B8G5PZ2,TRUK:US,TRUCK HERO INC,Equity,Common Stock,NYSE,
TRV,TRV:US,BBG000BJ81C1,BBG000BJ81C1,TRV:US,TRAVELERS COS INC/THE,Equity,Common Stock,NYSE,2017-09-07
TRX,TRX:US,BBG000BTZ1B0,BBG000BTZ1B0,TRX:US,TANZANIAN ROYALTY EXPLORATION CORPORATION COMMON STOCK,Equity,Common Stock,NYSE,
TRXC,TRXC:US,BBG000C1XKW7,BBG000C1XKW7,TRXC:US,TRANSENTERIX INC,Equity,Common Stock,NYSE,2014-04-02
TS,TS:US,BBG000PLD4R3,BBG000PLD4R3,TS:US,TENARIS SA-ADR,Equity,ADR,NYSE,2017-05-22
TSE,TSE:US,BBG001V59J64,BBG001V59J64,TSE:US,TRINSEO SA,Equity,Common Stock,NYSE,2017-07-07
TSI,TSI:US,BBG000BGSBF0,BBG000BGSBF0,TSI:US,TCW STRATEGIC INCOME FUND IN,Equity,Closed-End Fund,NYSE,2017-06-28
TSL,TSL:US,BBG000C0MHX7,BBG000C0MHX7,TSL:US,TRINA SOLAR LTD-SPON ADR,Equity,ADR,NYSE,2010-01-20
TSLF,TSLF:US,BBG00594CJR6,BBG00594CJR6,TSLF:US,THL CREDIT SENIOR LOAN FUND,Equity,Closed-End Fund,NYSE,2016-11-15
TSLX,TSLX:US,BBG001DFW799,BBG001DFW799,TSLX:US,TPG SPECIALTY LENDING INC,Equity,Common Stock,NYSE,2017-09-14
TSM,TSM:US,BBG000BD8ZK0,BBG000BD8ZK0,TSM:US,TAIWAN SEMICONDUCTOR-SP ADR,Equity,ADR,NYSE,2017-06-26
TSN,TSN:US,BBG000DKCC19,BBG000DKCC19,TSN:US,TYSON FOODS INC-CL A,Equity,Common Stock,NYSE,2017-08-30
TSNU,TSN 4.75 07/15/17:NEW YORK,BBG006WXVVT4,,,TYSON FOODS INC,Pfd,PUBLIC,NYSE,2015-04-10
TSO,TSO:US,BBG000BVPPM1,BBG000BVPPM1,TSO:US,TESORO CORP,Equity,Common Stock,NYSE,2017-05-17
TSQ,TSQ:US,BBG002VH4NJ8,BBG002VH4NJ8,TSQ:US,TOWNSQUARE MEDIA INC - CL A,Equity,Common Stock,NYSE,
TSS,TSS:US,BBG000C1JTL6,BBG000C1JTL6,TSS:US,TOTAL SYSTEM SERVICES INC,Equity,Common Stock,NYSE,2017-09-20
TSU,TSU:US,BBG000BNYGJ3,BBG000BNYGJ3,TSU:US,TIM PARTICIPACOES SA-ADR,Equity,ADR,NYSE,2017-04-20
TTC,TTC:US,BBG000BVQRY3,BBG000BVQRY3,TTC:US,TORO CO,Equity,Common Stock,NYSE,2017-06-21
TTF,TTF:US,BBG000BVRGK1,BBG000BVRGK1,TTF:US,THAI FUND INC,Equity,Closed-End Fund,NYSE,2017-06-28
TTFS,TTFS:US,BBG0024WVZ26,BBG0024WVZ26,TTFS:US,ADVISORSHARES WILSHIRE BUYBACK ETF,Equity,ETP,NYSE,2014-12-24
TTI,TTI:US,BBG000BVRQD7,BBG000BVRQD7,TTI:US,TETRA TECHNOLOGIES INC,Equity,Common Stock,NYSE,2006-05-23
TTM,TTM:US,BBG000PVGDH9,BBG000PVGDH9,TTM:US,TATA MOTORS LTD-SPON ADR,Equity,ADR,NYSE,2016-07-14
TTP,TTP:US,BBG001Y022X6,BBG001Y022X6,TTP:US,TORTOISE PIPELINE & ENERGY F,Equity,Closed-End Fund,NYSE,2016-11-21
TTT,TTT:US,BBG002TXJ9Q3,BBG002TXJ9Q3,TTT:US,PROSHARES ULTRAPRO SHORT 20 YEAR TREASURY,Equity,ETP,NYSE,2013-06-10
TU,TU:US,BBG000JFY7K0,BBG000JFY7K0,TU:US,TELUS CORP,Equity,Common Stock,NYSE,2017-09-07
TUMI,TUMI:UN,BBG002BB0T13,BBG002BB0SX0,TUMI:US,TUMI HOLDINGS INC,Equity,Common Stock,NYSE,
TUP,TUP:US,BBG000GQ1G25,BBG000GQ1G25,TUP:US,TUPPERWARE BRANDS CORP,Equity,Common Stock,NYSE,2017-09-19
TUZ,TUZ:US,BBG000J3H398,BBG000J3H398,TUZ:US,PIMCO 1-3 YEAR US TREASURY INDEX EXCHAGE-TRADED FUND,Equity,ETP,NYSE,2017-08-01
TV,TV:US,BBG000BJDPF9,BBG000BJDPF9,TV:US,GRUPO TELEVISA SA-SPON ADR,Equity,ADR,NYSE,2017-05-25
TVC,TVA V0 06/01/28 D:NEW YORK,BBG000006564,,,TENN VALLEY AUTHORITY,Pfd,PUBLIC,NYSE,2015-02-25
TVE,TVA V0 05/01/29 A:NEW YORK,BBG000006920,,,TENN VALLEY AUTHORITY,Pfd,PUBLIC,NYSE,2015-07-29
TVPT,TVPT:US,BBG006LFGYQ9,BBG006LFGYQ9,TVPT:US,TRAVELPORT WORLDWIDE LTD,Equity,Common Stock,NYSE,2017-09-06
TWC,TWC:UN,BBG000H89SF6,BBG000H89QJ6,TWC:US,TIME WARNER CABLE,Equity,Common Stock,NYSE,2015-12-30
TWI,TWI:US,BBG000BBNFG6,BBG000BBNFG6,TWI:US,TITAN INTERNATIONAL INC,Equity,Common Stock,NYSE,2017-06-28
TWLO,TWLO:US,BBG0029ZX840,BBG0029ZX840,TWLO:US,TWILIO INC - A,Equity,Common Stock,NYSE,
TWM,TWM:US,BBG000BFS0R3,BBG000BFS0R3,TWM:US,PROSHARES ULTRASHORT R2000,Equity,ETP,NYSE,2014-01-24
TWN,TWN:US,BBG000BVT710,BBG000BVT710,TWN:US,TAIWAN FUND INC,Equity,Closed-End Fund,NYSE,2014-12-26
TWO,TWO:US,BBG000MG3Y65,BBG000MG3Y65,TWO:US,TWO HARBORS INVESTMENT CORP,Equity,REIT,NYSE,2017-06-28
TWOK,TWOK:US,BBG004T58LY6,BBG004T58LY6,TWOK:US,SPDR RUSSELL 2000 ETF,Equity,ETP,NYSE,2017-09-15
TWTR,TWTR:US,BBG000H6HNW3,BBG000H6HNW3,TWTR:US,TWITTER INC,Equity,Common Stock,NYSE,
TWX,TWX:US,BBG000F0PF65,BBG000F0PF65,TWX:US,TIME WARNER INC,Equity,Common Stock,NYSE,2017-07-06
TX,TX:US,BBG000LTPD97,BBG000LTPD97,TX:US,TERNIUM SA-SPONSORED ADR,Equity,ADR,NYSE,2017-05-05
TXMD,TXMD:US,BBG000LKB954,BBG000LKB954,TXMD:US,THERAPEUTICSMD INC,Equity,Common Stock,NYSE,2011-09-29
TXT,TXT:US,BBG000BVVQQ8,BBG000BVVQQ8,TXT:US,TEXTRON INC,Equity,Common Stock,NYSE,2017-09-14
TXTR,TXTR:UN,BBG004FLKTF6,BBG0025YLGJ6,TXTR:US,TEXTURA CORP,Equity,Common Stock,NYSE,
TY,TY:US,BBG000BVW8Y8,BBG000BVW8Y8,TY:US,TRI-CONTINENTAL CORP,Equity,Closed-End Fund,NYSE,2017-09-15
TYBS,TYBS:US,BBG001KXTF43,BBG001KXTF43,TYBS:US,DIREXION DAILY 20 YEAR TREASURY BEAR 1X SHARES,Equity,ETP,NYSE,
TYD,TYD:US,BBG000C1J486,BBG000C1J486,TYD:US,DIREXION DAILY 10-YR TREASURY BULL 3X SHRS,Equity,ETP,NYSE,2013-04-02
TYG,TYG:US,BBG000L1GR60,BBG000L1GR60,TYG:US,TORTOISE ENERGY INFRASTRUCTU,Equity,Closed-End Fund,NYSE,2017-08-22
TYL,TYL:US,BBG000BVWZF9,BBG000BVWZF9,TYL:US,TYLER TECHNOLOGIES INC,Equity,Common Stock,NYSE,1990-01-31
TYNS,TYNS:US,BBG001KXT0Y3,BBG001KXT0Y3,TYNS:US,DIREXION DAILY 7 10 YEAR TREASURY BEAR 1X SHARES,Equity,ETP,NYSE,
TYO,TYO:US,BBG000BN4N92,BBG000BN4N92,TYO:US,DIREXION DAILY 10-YR TREASURY BEAR 3X SHRS,Equity,ETP,NYSE,
TZA,TZA:US,BBG000JLF4M3,BBG000JLF4M3,TZA:US,DIREXION DLY SM CAP BEAR 3X,Equity,ETP,NYSE,2015-10-01
UA,UA:US,BBG009DTD8H2,BBG009DTD8H2,UA:US,UNDER ARMOUR INC-CLASS C,Equity,Common Stock,NYSE,2014-04-15
UAA,UAA:US,BBG000BXM6V2,BBG000BXM6V2,UAA:US,UNDER ARMOUR INC-CLASS A,Equity,Common Stock,NYSE,
UAG,UAG:US,BBG000VFCYH5,BBG000VFCYH5,UAG:US,ETRACS CMCI AGRICULTURE TR,Equity,ETP,NYSE,
UAL,UAL:US,BBG000M65M61,BBG000M65M61,UAL:US,UNITED CONTINENTAL HOLDINGS,Equity,Common Stock,NYSE,2008-01-07
UAM,UAM:US,BBG000BVZHB0,BBG000BVZHB0,UAM:US,UNIVERSAL AMERICAN CORP,Equity,Common Stock,NYSE,2013-08-08
UAMY,UAMY:US,BBG000F3M1Q1,BBG000F3M1Q1,UAMY:US,UNITED STATES ANTIMONY CORP,Equity,Common Stock,NYSE,
UAN,UAN:US,BBG001CBC4Y0,BBG001CBC4Y0,UAN:US,CVR PARTNERS LP,Equity,MLP,NYSE,2017-05-04
UBA,UBA:US,BBG000D3RNB6,BBG000D3RNB6,UBA:US,URSTADT BIDDLE - CLASS A,Equity,REIT,NYSE,2017-06-28
UBC,UBC:US,BBG000VFDNG9,BBG000VFDNG9,UBC:US,E-TRACS USB BLOOMBERG COMMODITY INDEX EXCHANGE TRADED NOTES E-TRACS UBS BLOOMBERG CMCI LIVESTOCK ETN,Equity,ETP,NYSE,
UBG,UBG:US,BBG000VFDT03,BBG000VFDT03,UBG:US,ETRACS CMCI GOLD TR ETN,Equity,ETP,NYSE,
UBM,UBM:US,BBG000VFD4M4,BBG000VFD4M4,UBM:US,ETRACS CMCI INDUST MTLS TR,Equity,ETP,NYSE,
UBN,UBN:US,BBG000VFDB57,BBG000VFDB57,UBN:US,ETRACS CMCI ENERGY TR ETN,Equity,ETP,NYSE,
UBP,UBP:US,BBG000FQ6R63,BBG000FQ6R63,UBP:US,URSTADT BIDDLE PROPERTIES,Equity,REIT,NYSE,2017-06-28
UBR,UBR:US,BBG000QTL2Q1,BBG000QTL2Q1,UBR:US,PROSHARES ULTRA MSCI BRAZIL,Equity,ETP,NYSE,2015-11-13
UBRT,UBRT:US,BBG00HPLJPP5,BBG00HPLJPP5,UBRT:US,AXELATRADER 3X LNG BRNT ETN,Equity,ETP,NYSE,
UBS,UBS:US,BBG007DJM539,BBG007DJM539,UBS:US,UBS GROUP AG-REG,Equity,Common Stock,NYSE,2017-05-08
UBT,UBT:US,BBG000Q6X402,BBG000Q6X402,UBT:US,PROSHARES ULTRA 20+ YEAR TREASURY,Equity,ETP,NYSE,2015-09-23
UCC,UCC:US,BBG000QXL9Y8,BBG000QXL9Y8,UCC:US,PROSHARES ULTRA CONSUMER SERVICES,Equity,ETP,NYSE,2017-01-12
UCD,UCD:UN,BBG000CSP2S2,BBG000CSP2S2,UCD:US,PROSHARES ULTRA BLOOMBERG CO,Equity,ETP,NYSE,2015-05-22
UCI,UCI:US,BBG000VFCS06,BBG000VFCS06,UCI:US,E-TRACS USB BLOOMBERG COMMODITY INDEX EXCHANGE TRADED NOTES E-TRACS UBS BLOOMBERG CMCI ETN,Equity,ETP,NYSE,
UCIB,UCIB:US,BBG00B59KD81,BBG00B59KD81,UCIB:US,"ETRACS UBS BLOOMBERG CONSTANT MATURITY COMMODITY INDEX (CMCI) TOTAL RETURN ETN SERIES B DUE APRIL 5, 2038",Equity,ETP,NYSE,
UCO,UCO:US,BBG000CSVPZ6,BBG000CSVPZ6,UCO:US,PROSHARES ULTRA BLOOMBERG CRUDE OIL,Equity,ETP,NYSE,2017-01-12
UCP,UCP:US,BBG004DSLTC5,BBG004DSLTC5,UCP:US,UCP INC - CL A,Equity,Common Stock,NYSE,
UDN,UDN:US,BBG000R1C0K1,BBG000R1C0K1,UDN:US,POWERSHARES DB USD INDEX BEARISH,Equity,ETP,NYSE,2007-12-17
UDOW,UDOW:US,BBG000QBCHB3,BBG000QBCHB3,UDOW:US,PROSHARES ULTRAPRO DOW30,Equity,ETP,NYSE,2017-07-17
UDR,UDR:US,BBG000C41023,BBG000C41023,UDR:US,UDR INC,Equity,REIT,NYSE,2017-07-06
UE,UE:US,BBG006BFYQN0,BBG006BFYQN0,UE:US,URBAN EDGE PROPERTIES,Equity,REIT,NYSE,2017-09-14
UEC,UEC:US,BBG000LCK3Q2,BBG000LCK3Q2,UEC:US,URANIUM ENERGY CORP,Equity,Common Stock,NYSE,
UFAB,UFAB:US,BBG002BC2YL6,BBG002BC2YL6,UFAB:US,UNIQUE FABRICATING INC,Equity,Common Stock,NYSE,2017-08-29
UFI,UFI:US,BBG000C48RJ9,BBG000C48RJ9,UFI:US,UNIFI INC,Equity,Common Stock,NYSE,2010-11-04
UFS,UFS:US,BBG000BHFHP8,BBG000BHFHP8,UFS:US,DOMTAR CORP,Equity,Common Stock,NYSE,2017-06-29
UGA,UGA:US,BBG000R22FF3,BBG000R22FF3,UGA:US,UNITED STATES GAS FUND LP,Equity,ETP,NYSE,
UGAZ,UGAZ:US,BBG002N0NB81,BBG002N0NB81,UGAZ:US,VELOCITYSHARES 3X LONG NATURAL GAS ETN LINKED TO THE S&P GSCI NATURAL GAS INDEX EXCESS RETURN,Equity,ETP,NYSE,2016-03-14
UGE,UGE:US,BBG000QXDNP6,BBG000QXDNP6,UGE:US,PROSHARES ULTRA CONSUMER GOODS,Equity,ETP,NYSE,2016-07-25
UGI,UGI:US,BBG000BVYN55,BBG000BVYN55,UGI:US,UGI CORP,Equity,Common Stock,NYSE,2017-09-14
UGL,UGL:US,BBG000FCQ043,BBG000FCQ043,UGL:US,PROSHARES ULTRA GOLD,Equity,ETP,NYSE,
UGP,UGP:US,BBG000C2RVP6,BBG000C2RVP6,UGP:US,ULTRAPAR PARTICPAC-SPON ADR,Equity,ADR,NYSE,2017-08-17
UHN,UHN:US,BBG000VGDM51,BBG000VGDM51,UHN:US,UNITED STATES DIESEL HEATING OIL FUND LP,Equity,ETP,NYSE,
UHS,UHS:US,BBG000CB8Q50,BBG000CB8Q50,UHS:US,UNIVERSAL HEALTH SERVICES-B,Equity,Common Stock,NYSE,2017-08-30
UHT,UHT:US,BBG000BW0BB9,BBG000BW0BB9,UHT:US,UNIVERSAL HEALTH RLTY INCOME,Equity,REIT,NYSE,2017-09-15
UIL,UIL:UN,BBG000BBCTW0,BBG000BBCRB7,UIL:US,UIL HOLDINGS CORP,Equity,Common Stock,NYSE,2015-12-10
UIS,UIS:US,BBG000BW0R88,BBG000BW0R88,UIS:US,UNISYS CORP,Equity,Common Stock,NYSE,2009-10-26
UJB,UJB:US,BBG001MJ03G7,BBG001MJ03G7,UJB:US,PROSHARES ULTRA HIGH YIELD,Equity,ETP,NYSE,2015-09-23
UL,UL:US,BBG000BW1442,BBG000BW1442,UL:US,UNILEVER PLC-SPONSORED ADR,Equity,ADR,NYSE,2017-08-02
ULBR,ULBR:US,BBG00HFRB496,BBG00HFRB496,ULBR:US,CITIGROUP GLOBAL MARKETS HOLDINGS INC VELOCITYSHARES LONG LIBOR ETN,Equity,ETP,NYSE,
ULE,ULE:US,BBG000CT3Z83,BBG000CT3Z83,ULE:US,PROSHARES ULTRA EURO,Equity,ETP,NYSE,
ULST,ULST:US,BBG005D236F6,BBG005D236F6,ULST:US,SPDR ULTRA SHORT-TERM BOND,Equity,ETP,NYSE,2017-08-01
UMC,UMC:US,BBG000BR4TH1,BBG000BR4TH1,UMC:US,UNITED MICROELECTRON-SP ADR,Equity,ADR,NYSE,2017-07-11
UMDD,UMDD:US,BBG000QBD6G1,BBG000QBD6G1,UMDD:US,ULTRAPRO MIDCAP400,Equity,ETP,NYSE,2015-05-20
UMH,UMH:US,BBG000D6MRB5,BBG000D6MRB5,UMH:US,UMH PROPERTIES INC,Equity,REIT,NYSE,2017-08-11
UMX,UMX:US,BBG000QTM725,BBG000QTM725,UMX:US,PROSHARES ULTRA MSCI MEXICO,Equity,ETP,NYSE,
UN,UN:US,BBG000BW1M06,BBG000BW1M06,UN:US,UNILEVER N V  -NY SHARES,Equity,NY Reg Shrs,NYSE,2017-08-02
UNF,UNF:US,BBG000BW29L1,BBG000BW29L1,UNF:US,UNIFIRST CORP/MA,Equity,Common Stock,NYSE,2017-09-07
UNG,UNG:US,BBG000R695F9,BBG000R695F9,UNG:US,US NATURAL GAS FUND LP,Equity,ETP,NYSE,2012-02-22
UNH,UNH:US,BBG000CH5208,BBG000CH5208,UNH:US,UNITEDHEALTH GROUP INC,Equity,Common Stock,NYSE,2017-09-07
UNL,UNL:US,BBG000PWD3S0,BBG000PWD3S0,UNL:US,UNITED STATES 12 MONTH NATURAL GAS FUND,Equity,ETP,NYSE,
UNM,UNM:US,BBG000BW2QX0,BBG000BW2QX0,UNM:US,UNUM GROUP,Equity,Common Stock,NYSE,2017-07-27
UNP,UNP:US,BBG000BW3299,BBG000BW3299,UNP:US,UNION PACIFIC CORP,Equity,Common Stock,NYSE,2017-08-29
UNT,UNT:US,BBG000BW4804,BBG000BW4804,UNT:US,UNIT CORP,Equity,Common Stock,NYSE,
UNVR,UNVR:US,BBG000BDHD29,BBG000BDHD29,UNVR:US,UNIVAR INC,Equity,Common Stock,NYSE,
UOP,UOP:US,BBG009FBSGC0,BBG009FBSGC0,UOP:US,PROSHARES ULTRA OIL & GAS EXPLORATION & PRODUCTION,Equity,ETP,NYSE,2015-11-13
UPL,UPL:UN,BBG000CGT4G3,BBG000CGT2S4,UPLMQ:US,ULTRA PETROLEUM CORP,Equity,Common Stock,NYSE,2005-05-10
UPRO,UPRO:US,BBG000N2YG88,BBG000N2YG88,UPRO:US,PROSHARES ULTRAPRO S&P 500,Equity,ETP,NYSE,2015-06-24
UPS,UPS:US,BBG000L9CV04,BBG000L9CV04,UPS:US,UNITED PARCEL SERVICE-CL B,Equity,Common Stock,NYSE,2017-08-10
UPV,UPV:US,BBG000QTLVQ7,BBG000QTLVQ7,UPV:US,PROSHARES ULTRA FTSE EUROPE,Equity,ETP,NYSE,
UPW,UPW:US,BBG000QXG0T9,BBG000QXG0T9,UPW:US,PROSHARES ULTRA UTILITIES,Equity,ETP,NYSE,2016-07-25
UQM,UQM:US,BBG000D2GYM4,BBG000D2GYM4,UQM:US,UQM TECHNOLOGIES INC,Equity,Common Stock,NYSE,
URA,URA:US,BBG0018JWV58,BBG0018JWV58,URA:US,GLOBAL X URANIUM ETF,Equity,ETP,NYSE,2015-12-29
URE,URE:US,BBG000QXLPJ9,BBG000QXLPJ9,URE:US,PROSHARES ULTRA REAL ESTATE,Equity,ETP,NYSE,2017-07-17
URG,URG:US,BBG000M5BMH4,BBG000M5BMH4,URG:US,UR-ENERGY INC,Equity,Common Stock,NYSE,
URI,URI:US,BBG000BXMFC3,BBG000BXMFC3,URI:US,UNITED RENTALS INC,Equity,Common Stock,NYSE,
URR,URR:US,BBG000BDQ4J1,BBG000BDQ4J1,URR:US,MARKET VECTORS DOUBLE LONG EURO ETN,Equity,ETP,NYSE,
URTH,URTH:US,BBG002D9R2H9,BBG002D9R2H9,URTH:US,ISHARES MSCI WORLD ETF,Equity,ETP,NYSE,2016-06-22
URTY,URTY:US,BBG000QBDZ04,BBG000QBDZ04,URTY:US,PROSHARES ULTRAPRO RUSS2000,Equity,ETP,NYSE,2017-07-17
USA,USA:US,BBG000BW4TB6,BBG000BW4TB6,USA:US,LIBERTY ALL STAR EQUITY FUND,Equity,Closed-End Fund,NYSE,2017-02-15
USAC,USAC:US,BBG001QYKF35,BBG001QYKF35,USAC:US,USA COMPRESSION PARTNERS LP,Equity,MLP,NYSE,2017-07-28
USAG,USAG:US,BBG002CPMT08,BBG002CPMT08,USAG:US,UNITED STATES AGRICULTURE INDEX FUND ETV,Equity,ETP,NYSE,
USAS,USAS:US,BBG000CG1PT2,BBG000CG1PT2,USAS:US,AMERICAS SILVER CORP,Equity,Common Stock,NYSE,
USB,USB:US,BBG000FFDM15,BBG000FFDM15,USB:US,US BANCORP,Equity,Common Stock,NYSE,2017-06-28
USCI,USCI:US,BBG0014JY1C8,BBG0014JY1C8,USCI:US,UNITED STATES COMMODITY INDEX FUND ETV,Equity,ETP,NYSE,
USD,USD:US,BBG000QXLZT6,BBG000QXLZT6,USD:US,PROSHARES ULTRA SEMICONDUCT,Equity,ETP,NYSE,2017-01-12
USDP,USDP:US,BBG00729LTJ5,BBG00729LTJ5,USDP:US,USD PARTNERS LP,Equity,MLP,NYSE,2017-08-03
USDU,USDU:US,BBG005PXGB51,BBG005PXGB51,USDU:US,WISDOMTREE BBG USD BULLISH,Equity,ETP,NYSE,2014-12-19
USFD,USFD:US,BBG00C6H6D40,BBG00C6H6D40,USFD:US,US FOODS HOLDING CORP,Equity,Common Stock,NYSE,
USFR,USFR:US,BBG005YHYNF9,BBG005YHYNF9,USFR:US,WISDOMTREE BLOOMBERG FLOATING RATE TREASURY FUND,Equity,ETP,NYSE,2017-07-24
USG,USG:US,BBG000BW5YW1,BBG000BW5YW1,USG:US,USG CORP,Equity,Common Stock,NYSE,2001-02-21
USL,USL:US,BBG000R0KYZ4,BBG000R0KYZ4,USL:US,UNITED STATES 12 MONTH OIL,Equity,ETP,NYSE,
USM,USM:US,BBG000BW6P59,BBG000BW6P59,USM:US,US CELLULAR CORP,Equity,Common Stock,NYSE,2013-06-07
USMR,USMR:US,BBG00DVVLWC1,BBG00DVVLWC1,USMR:US,HORIZONS USA MANAGED RISK ETF,Equity,ETP,NYSE,
USMV,USMV:US,BBG0025X2FJ1,BBG0025X2FJ1,USMV:US,ISHARES EDGE MSCI MIN VOL USA ETF,Equity,ETP,NYSE,2017-03-24
USNA,USNA:US,BBG000BX28M0,BBG000BX28M0,USNA:US,USANA HEALTH SCIENCES INC,Equity,Common Stock,NYSE,2016-11-23
USO,USO:US,BBG000NL49J3,BBG000NL49J3,USO:US,UNITED STATES OIL FUND LP,Equity,ETP,NYSE,
USOD,USOD:US,BBG00H5Z9508,BBG00H5Z9508,USOD:US,UNITED STATES 3X SHORT OIL FUND,Equity,Mutual Fund,NYSE,
USOU,USOU:US,BBG00H5Z91S7,BBG00H5Z91S7,USOU:US,UNITED STATES 3X OIL FUND,Equity,Mutual Fund,NYSE,
